Frequency Log(Hz), Gain (dB), Phase (deg)
1.94499126658347, -14.8100000013168, -77.2473280398472
1.95001206795852, -14.8931361308872, -77.2748786490125
1.95497548749007, -15.0018411130277, -77.2586468048591
1.96010457051244, -15.0886723558085, -77.5106559559986
1.96495461005625, -15.2039131010906, -77.5504673941436
1.96996785171291, -15.282926725722, -77.6354696858635
1.97492388321071, -15.38800179086, -77.6873234451953
1.98003579488607, -15.4782613834951, -77.7880167929139
1.98508823556581, -15.5658336155189, -77.9055899115207
1.9900825731001, -15.6697419118724, -77.8818794393589
1.9950201286837, -15.7610437714663, -77.9972798868494
1.99990217895395, -15.860368240301, -78.0672623888917
2.00492995543451, -15.951102817465, -78.2319375045743
2.01009782260517, -16.0602451258633, -78.2669426982832
2.01500959721669, -16.13647721559, -78.3302608437166
2.02005958995333, -16.2451633298846, -78.3995709498608
2.02505153551083, -16.3478739769525, -78.4579641186031
2.02998675318634, -16.4283540195137, -78.6180360819543
2.03505311049555, -16.5323444121049, -78.6931823497915
2.04006104598262, -16.625289226047, -78.6476326671974
2.04501189166446, -16.7266486807677, -78.8252519650342
2.05008717709257, -16.8250744943093, -78.8231484877267
2.05492566370242, -16.9098108204799, -78.9539122938381
2.06006320677741, -17.0047222953143, -78.977840748528
2.06496658366022, -17.0962114836299, -78.9855760523983
2.06998738503527, -17.1947582099602, -79.1783261004027
2.07495080456682, -17.2969519686268, -79.2604628409724
2.0800263724481, -17.3948137830904, -79.2932383156125
2.08504330712074, -17.4896708954594, -79.3512246313581
2.09000294779621, -17.58382483109, -79.4600867723476
2.09506909327424, -17.6778501315106, -79.4780165413386
2.1000768217873, -17.7723419854578, -79.5060656495571
2.10502746518715, -17.8859741546115, -79.5760204512222
2.10992231029099, -17.9721291816213, -79.6480636748603
2.11507303298386, -18.058489257567, -79.6937196806269
2.1200100038828, -18.1789416144776, -79.7535076920738
2.12504314815352, -18.2504043310001, -79.7858154117202
2.13001862972146, -18.3403962420006, -79.8208762901381
2.13493775487181, -18.4476998473292, -79.9836542004726
2.13994833382499, -18.5392476075137, -79.9490314559558
2.14504660027723, -18.6509517022995, -79.9811215181052
2.14994254482836, -18.7420166516098, -79.9932690976134
2.15506702294952, -18.8271999597151, -80.0037787522102
2.15999184710385, -18.9329141349226, -80.0914677169949
2.16499978259092, -19.0392031938187, -80.1371538563272
2.16995062827276, -19.1146668457283, -80.1302256047845
2.17498086006922, -19.2104063052522, -80.1973682404203
2.17995349549657, -19.323047645612, -80.3748066878822
2.18500194338571, -19.4165148532929, -80.2901324259589
2.1899923794012, -19.5061017927515, -80.399768827678
2.1950552030777, -19.6027019266129, -80.39190771837
2.20005968593025, -19.7130881654232, -80.4873120658963
2.20500715722237, -19.7919544159178, -80.4533679687859
2.21002360897594, -19.8913052201963, -80.5466807978005
2.21498277769894, -19.9796307142781, -80.5576556668295
2.22000782988254, -20.0999090845599, -80.5612185457293
2.22497540357315, -20.1794014245313, -80.5976545915931
2.23000589783148, -20.2793702437345, -80.6321427869234
2.2349787897445, -20.3700654320384, -80.7054243126298
2.24001176959216, -20.471912704662, -80.6258779040834
2.24498709048291, -20.5700829831496, -80.7002059711912
2.25001979289102, -20.6589029388849, -80.7346129142238
2.25499484266252, -20.7666142714688, -80.7922395381756
2.26002468956444, -20.8525305202215, -80.7953154260785
2.26499694886067, -20.9471052613943, -80.8192077231154
2.27002153865122, -21.0465042633096, -80.8823430367821
2.27498866046599, -21.1493087624895, -80.938208544985
2.28000575955782, -21.2431180866198, -80.8312614749943
2.28496556091846, -21.3391963911064, -80.942958450141
2.28997309540893, -21.4317508405536, -81.0187567078006
2.29502608595315, -21.5232733567038, -80.9112968579108
2.30002096077692, -21.6379622889136, -80.9742305867471
2.3049590415015, -21.7172135141767, -80.9881432296227
2.31003973221976, -21.821325102882, -80.9558406019957
2.31496375868545, -21.9347596300211, -81.0548366873085
2.32002620405077, -22.0334179310869, -81.0367530878262
2.32503031726055, -22.116964717426, -81.0733836337738
2.32997742728372, -22.2100507579242, -81.1349684840031
2.33496234558424, -22.2887359598087, -81.1521680489232
2.33998314695929, -22.4096299606749, -81.0227672303554
2.34503794881246, -22.4916831343169, -81.1218887738001
2.35003459351238, -22.5954686957919, -81.1643669934025
2.35497440408588, -22.6887292842191, -81.177287479747
2.36003523728506, -22.7977350792619, -81.1366194265535
2.36503777526172, -22.8889334406811, -81.1520917201447
2.36998334573004, -22.9781171396262, -81.0962116509203
2.37495852949932, -23.0766527117957, -81.146988637158
2.37996168439828, -23.1631575359714, -81.2068032130462
2.38499120768446, -23.2681410805224, -81.1867862745403
2.38996315073266, -23.3599138779568, -81.1858733084007
2.39496027525952, -23.4587465815706, -81.1695453722537
2.39998107663457, -23.5460332180707, -81.1881200032649
2.40502408830085, -23.65367086615, -81.2422156090754
2.4100092122469, -23.7439741696632, -81.1684906202622
2.4150155441328, -23.8447563850467, -81.2570940690591
2.41996482256145, -23.9288906174305, -81.2791260039594
2.42501037056442, -24.0263594083237, -81.1829853310827
2.42999797293823, -24.1252646932167, -81.1799139061491
2.43500322835498, -24.2151620192954, -81.1944220539809
2.44002488348165, -24.3403613569599, -81.2926894600311
2.44498913735975, -24.4180654148593, -81.2333416080265
2.44996905386885, -24.5093155376241, -81.2539869267255
2.45503439395343, -24.6030392771182, -81.2192345694961
2.45997121452727, -24.7118237375572, -81.2248419027662
2.46499120984787, -24.7987891494292, -81.1868448186041
2.47002236937198, -24.9064271593996, -81.255417911593
2.47499591140143, -24.9874734973794, -81.1789037245944
2.4799801149378, -25.1044462755784, -81.1735788578446
2.48497397389336, -25.1877408200495, -81.1722709294967
2.48997651187002, -25.2932713621927, -81.140978485192
2.49498678170262, -25.3694620824873, -81.2058291738906
2.50000386498445, -25.4649229049213, -81.1904249889072
2.50502687157725, -25.5542367160908, -81.0237620313512
2.50999244619715, -25.6648460113217, -81.2014119845752
2.51502545953752, -25.7660921038564, -81.1436445046188
2.52000081315797, -25.85305309837, -81.0831481258684
2.52498019481849, -25.9409273225247, -81.0354895802096
2.53002250943915, -26.0423028675168, -81.0498418367835
2.53500695224934, -26.141520419229, -81.0855409785442
2.53999316640007, -26.2448447470653, -81.027168775242
2.54498044586233, -26.3289548418154, -81.0181435119424
2.5500251058573, -26.4464810423644, -80.954618934212
2.55501184050112, -26.5155574478176, -80.9351940035026
2.55999766873837, -26.6201016756615, -80.9300921427436
2.56498197534373, -26.7100708145254, -80.9009894112328
2.57001859959078, -26.808390932212, -80.9452199698457
2.57499748182666, -26.9140160941379, -80.9120467381208
2.58002632359039, -27.0089604856347, -80.8912599213235
2.58499760063069, -27.1022038432033, -80.8149112039501
2.59001658874711, -27.1946450151019, -80.8434575509661
2.59497823622314, -27.2970222161541, -80.9528190405295
2.59998545159895, -27.382249296387, -80.7793617925619
2.60498581546295, -27.4644080391812, -80.688606472202
2.6099789088833, -27.5655790216814, -80.6020058574043
2.61501340521553, -27.6793224511263, -80.7746393589505
2.61999020803799, -27.7702289432272, -80.6767751260029
2.6250065483619, -27.8773378682221, -80.7690078780022
2.63001301765909, -27.9594654543279, -80.7807582941704
2.63500929753881, -28.0481765870249, -80.679038333998
2.63999508370189, -28.143989500216, -80.6128727413311
2.64501588507694, -28.2398174383588, -80.4620396589567
2.64997930460849, -28.3220127182537, -80.4826558199652
2.65502092237622, -28.4319738998807, -80.3963820539974
2.66000468423665, -28.5117403810018, -80.4855424946277
2.66501938301308, -28.6170445495564, -80.4120959413574
2.67002007560197, -28.7137424451848, -80.3623100993029
2.67500658588199, -28.8057010534605, -80.3590110066297
2.6800210005771, -28.9059518444037, -80.1738564711489
2.68501994761526, -29.017256857938, -80.2340271982807
2.69000330099514, -29.092365383174, -80.2030366079445
2.69501176247673, -29.1822741397992, -80.1940328601309
2.70000347479331, -29.299081348983, -80.2155304039816
2.70501824671298, -29.3694331808778, -80.0260650403599
2.71001520666296, -29.4847100346072, -80.02014786651
2.71499430874773, -29.5794690880918, -80.0430793556014
2.71999405056381, -29.6790524303088, -79.9507690990151
2.72501308019058, -29.7698222035538, -79.9888230003932
2.73001242654579, -29.8400224385754, -79.8440181481026
2.7349921066117, -29.9393142188964, -79.852407700396
2.73998894488151, -30.0677578489403, -79.7594188272795
2.74500170907336, -30.1385805075099, -79.8443050344515
2.74999323886876, -30.234719769439, -79.6310076846081
2.75499915856606, -30.3344108926953, -79.6572268019104
2.75998318119378, -30.4196667456032, -79.5942862376471
2.76501488969464, -30.5097319425778, -79.5880156684713
2.76998896819812, -30.6135349282858, -79.4890169495059
2.77500858525588, -30.7219231613847, -79.5885273905813
2.78000441085038, -30.7998615532692, -79.4826275404372
2.78500978106846, -30.9183927423192, -79.3556619210345
2.78999092008074, -31.0169054578898, -79.1826591359924
2.79501285246193, -31.0972350847617, -79.1911080889251
2.80000942972812, -31.1996609353775, -79.0729614159254
2.80501254729307, -31.2983235786957, -79.0589696877527
2.80999000843158, -31.3962636197605, -79.0122631252569
2.81500396908046, -31.4573968671093, -78.9004136884578
2.81999131431761, -31.5774880105495, -79.0402029417203
2.82501281936993, -31.6589469146172, -78.9166690960072
2.83000683976348, -31.7536676569642, -78.8912455537594
2.83500322938885, -31.8332081517918, -78.7972650971984
2.84000125787367, -31.9538501701521, -78.632071026828
2.84500021896821, -32.0395316800022, -78.5784108012526
2.84999943002093, -32.1237796871844, -78.6365080689473
2.85499823145247, -32.2273687228655, -78.4979244979371
2.85999598622914, -32.3260384920601, -78.4852618289569
2.86499207933716, -32.405070515076, -78.3539507754942
2.87001319791935, -32.5119500321811, -78.3496433562079
2.8750038963983, -32.6024766686701, -78.2359452456511
2.87999121882621, -32.6900135279286, -78.1580233178298
2.88500098825872, -32.7863324817048, -77.9338377994219
2.89000573434571, -32.8640449056487, -78.0277139726427
2.8950049745303, -32.9549287454017, -78.0470879409521
2.89999824459179, -33.0576172006116, -77.753560044083
2.90501026661219, -33.1464850131893, -77.8630489031055
2.9099899876679, -33.2635496985735, -77.5962356292466
2.91501164700095, -33.3386909354688, -77.7852272995409
2.92000021954807, -33.4290295059632, -77.6030576018812
2.92500425240794, -33.5329159491991, -77.2553073011903
2.92999880750834, -33.6189587870139, -77.3568137421669
2.93500704567687, -33.7174260430642, -77.4079084189889
2.94000462833547, -33.7946329328348, -77.2367743596414
2.94499126658347, -33.8984496904533, -77.1021263278835
2.94998937695395, -33.9889016772552, -76.98161417563
2.95499791947696, -34.0618919223574, -76.9890381216059
2.95999371040158, -34.1550336076156, -76.8728142770032
2.96499845382812, -34.2716596434557, -76.7845921718857
2.96998952255356, -34.3724580953386, -76.7940908887857
2.97500957667624, -34.4606242702609, -76.5367471261998
2.97999344328606, -34.5516092228841, -76.6162766708398
2.98500450807723, -34.6686567014504, -76.5533189877038
2.98999980304422, -34.7065374716157, -76.3109486025252
2.9949996715612, -34.838852973094, -76.2762289701215
3.00000330702098, -34.8992123434971, -76.2415165428037
3.00500992863829, -35.0158655530794, -75.9029300898761
3.00999901826351, -35.1062261150811, -76.0684294593139
3.01500959721669, -35.1968800508319, -75.8780013996001
3.02000165441083, -35.2811399884022, -75.7644482522989
3.02499426213247, -35.3868037354735, -75.4159469882621
3.03000562693885, -35.4778540243967, -75.5528275696903
3.03499714110545, -35.5653396390545, -75.5739738133401
3.04000571832066, -35.6476111152394, -75.40920671957
3.04499365893573, -35.724722100685, -75.2822430042884
3.04999706515493, -35.8394303393365, -74.96893107532
3.05499694131327, -35.9299132243876, -75.0422836765156
3.05999275589204, -36.0041083715701, -74.6612292568298
3.06500140940756, -36.0837041758503, -74.8656298602025
3.07000459811, -36.2015359623048, -74.5164113259116
3.07500185499283, -36.2875688356532, -74.4634262381993
3.0799927309839, -36.3832087667629, -74.3235790013988
3.08499342357279, -36.4774178247131, -74.25066144929
3.09000294779621, -36.5983511991017, -74.2127364554751
3.0950040985896, -36.6393536245975, -74.052992130773
3.09999650842934, -36.7219998347261, -74.0232905595003
3.1049957057457, -36.8121271137326, -73.8080851579341
3.11000080906787, -36.9098048146445, -73.9284681491934
3.11499544576045, -37.006881487314, -73.5829383765012
3.11999466293782, -37.0858158960826, -73.3120993830517
3.12499765403033, -37.1718848077107, -73.3473429429084
3.13000363828281, -37.2700753164644, -73.2167577170043
3.13499704017419, -37.3679111735357, -72.9111475499445
3.14000693911243, -37.458644434606, -72.9074152238272
3.14500315417466, -37.5454686373891, -72.7288782470957
3.14999981694791, -37.635162852757, -72.4786612921543
3.15499626213765, -37.7212812474648, -72.1887501796867
3.16000583832442, -37.8186408376421, -72.6071345063771
3.16499978259092, -37.9142701795162, -72.271469604144
3.17000532186667, -37.9866386030579, -71.9871145218711
3.17499437664947, -38.0701874837003, -71.9988523021872
3.17999358236785, -38.1582050183651, -71.521429230017
3.18500194338571, -38.2440915422079, -71.9073441780659
3.190005436766, -38.3240227037446, -71.2301980075393
3.19500357510784, -38.4323003888151, -71.3022094439459
3.19999588945832, -38.5068036549716, -70.9495982486875
3.20499454320004, -38.574196327174, -71.0552710927488
3.20999867030517, -38.6309383943099, -70.916639002685
3.2149951049291, -38.7788427359055, -70.5188861544793
3.21999564412006, -38.8569349608252, -70.900082674014
3.22499949691214, -38.9731269159259, -70.4596867681202
3.23000589783148, -39.0461748221035, -70.3863541082345
3.23500233448344, -39.1348176049712, -70.1046607655128
3.24000013239226, -39.1940532119375, -69.8060262856592
3.24499859482012, -39.2993839620527, -69.7804251479483
3.24999704841057, -39.3659634648223, -69.6910858015141
3.25499484266252, -39.4521323737686, -69.7144511584841
3.26000246307543, -39.5223098435244, -69.4405293512053
3.26499694886067, -39.6254886114002, -69.1972755232118
3.26999981795393, -39.7023517433136, -69.0340671379936
3.27499939690885, -39.7716007898525, -68.9042833952752
3.279995146171, -39.8836910832687, -68.7516025449331
3.28499703799579, -39.9567249026295, -68.3936052491602
3.29000421164423, -40.0294478120109, -68.3172654377096
3.29499532746438, -40.1719273551072, -68.3397240497394
3.30000068984962, -40.2141143879193, -67.8887587242712
3.30103330268496, -40.2312825992937, -68.0266496810555
