Frequency Log(Hz), Gain (dB), Phase (deg)
2.60498581546295, -27.5376814633036, -81.6467050502632
2.6099789088833, -27.6309511439464, -81.608202509313
2.61501340521553, -27.7296802656402, -81.6302865713055
2.61999020803799, -27.8196720304771, -81.5779511229855
2.6250065483619, -27.9155893864517, -81.5593003723
2.63001301765909, -28.0182356856464, -81.5340373787399
2.63500929753881, -28.1121482445535, -81.5380107192265
2.63999508370189, -28.2087546790647, -81.5138515559329
2.64501588507694, -28.3041080737121, -81.5210137023835
2.64997930460849, -28.3969170410944, -81.4743497999085
2.65502092237622, -28.495110440038, -81.4531629454727
2.66000468423665, -28.5903417288981, -81.4280650818827
2.66501938301308, -28.684119703674, -81.4052393247489
2.67002007560197, -28.7797865177248, -81.3825456650893
2.67500658588199, -28.8749557012546, -81.3566019332421
2.6800210005771, -28.9725976361171, -81.3146632694105
2.68501994761526, -29.0663943919731, -81.3044756865811
2.69000330099514, -29.1638957496056, -81.2765806533447
2.69501176247673, -29.2626160928182, -81.2576638034279
2.70000347479331, -29.3527248744364, -81.2188253782986
2.70501824671298, -29.4488027820978, -81.1902186653681
2.71001520666296, -29.5478195353979, -81.1525406203492
2.71499430874773, -29.6393610077542, -81.1316277881138
2.71999405056381, -29.7363533517696, -81.1025678540854
2.72501308019058, -29.8322323556197, -81.0697425080481
2.73001242654579, -29.9252628305618, -81.0414969464897
2.7349921066117, -30.0234542651909, -81.0079214845989
2.73998894488151, -30.1168203765855, -80.9683686592853
2.74500170907336, -30.2154350482055, -80.9413706211973
2.74999323886876, -30.3090746372264, -80.9034440789994
2.75499915856606, -30.4032499729284, -80.8635552971606
2.75998318119378, -30.4950955727902, -80.8128562626588
2.76501488969464, -30.5892155757667, -80.7907335376773
2.76998896819812, -30.6893963120277, -80.7507492070059
2.77500858525588, -30.7854161038087, -80.7102666504626
2.78000441085038, -30.8801872346189, -80.668521348952
2.78500978106846, -30.971785908524, -80.6368857476983
2.78999092008074, -31.0703029585899, -80.5892779673901
2.79501285246193, -31.1609104387208, -80.5527636323887
2.80000942972812, -31.2582993342623, -80.521891864656
2.80501254729307, -31.3564578427167, -80.4596686019083
2.80999000843158, -31.4531871240552, -80.38904528836
2.81500396908046, -31.5460666556332, -80.3676828758159
2.81999131431761, -31.6436752179976, -80.3107221003857
2.82501281936993, -31.7359779282194, -80.3110112546442
2.83000683976348, -31.8308471600987, -80.2307614390377
2.83500322938885, -31.9234730577161, -80.1702510155588
2.84000125787367, -32.0229355652109, -80.1040685726156
2.84500021896821, -32.1154956981762, -80.0924222288683
2.84999943002093, -32.2108246071722, -80.0305366776803
2.85499823145247, -32.3053303049381, -79.9802878066912
2.85999598622914, -32.3989329950817, -79.9320384100151
2.86499207933716, -32.4950657807398, -79.8750867127532
2.87001319791935, -32.5931814770338, -79.8356236455146
2.8750038963983, -32.6804554652866, -79.7455671738937
2.87999121882621, -32.7797459171384, -79.7146293276187
2.88500098825872, -32.8740036939727, -79.6533114181831
2.89000573434571, -32.9733216206639, -79.5681939354364
2.8950049745303, -33.0635454207294, -79.5343893923614
2.89999824459179, -33.1570305847153, -79.470080769517
2.90501026661219, -33.2579337911364, -79.4202641528754
2.9099899876679, -33.3434811498412, -79.3249747604304
2.91501164700095, -33.4431394579937, -79.3165889229802
2.92000021954807, -33.5327439560565, -79.260153200373
2.92500425240794, -33.6298230091753, -79.1590346038307
2.92999880750834, -33.724233523809, -79.0925846759774
2.93500704567687, -33.8125920025044, -79.0286810642848
2.94000462833547, -33.9116476163999, -78.9580558046332
2.94499126658347, -34.0073595695249, -78.8870351144105
2.94998937695395, -34.0845853355457, -78.7697392573642
2.95499791947696, -34.1791479688139, -78.7086609424493
2.95999371040158, -34.2759462300685, -78.6389687564359
2.96499845382812, -34.3674596094418, -78.5704580431688
2.96998952255356, -34.4670167000296, -78.4840840810709
2.97500957667624, -34.5585062139341, -78.4240985615725
2.97999344328606, -34.64925134666, -78.3463709969639
2.98500450807723, -34.7463390937135, -78.3254198917938
2.98999980304422, -34.8290996996592, -78.2058484946821
2.9949996715612, -34.9324807964624, -78.1500142666902
3.00000330702098, -35.026834303625, -78.0471924372284
3.00500992863829, -35.1197640730916, -77.9944763638409
3.00999901826351, -35.2124951087923, -77.8784751216531
3.01500959721669, -35.3071203446497, -77.787406075263
3.02000165441083, -35.4035319437359, -77.7361193341195
3.02499426213247, -35.4898546589442, -77.6025466488282
3.03000562693885, -35.5835765077548, -77.5601486148325
3.03499714110545, -35.6839836589521, -77.4343184096612
3.04000571832066, -35.7770382167716, -77.3650820686293
3.04499365893573, -35.8650057941174, -77.2794865283978
3.04999706515493, -35.9610950329337, -77.1724315595767
3.05499694131327, -36.0543744879132, -77.0518365913029
3.05999275589204, -36.1428855867781, -77.0130058325533
3.06500140940756, -36.2307766883985, -76.9517223777467
3.07000459811, -36.3280803934201, -76.8485724899201
3.07500185499283, -36.4263634041422, -76.722578437868
3.0799927309839, -36.5199978813915, -76.6861774119019
3.08499342357279, -36.6115595751511, -76.5423845207534
3.09000294779621, -36.7065294850665, -76.4278531748393
3.0950040985896, -36.7898977629165, -76.3448389489949
3.09999650842934, -36.888767508026, -76.2378404215039
3.1049957057457, -36.9791289545842, -76.0930424609648
3.11000080906787, -37.0734581590509, -76.062875085603
3.11499544576045, -37.1615539570184, -75.9179567817327
3.11999466293782, -37.2531593851124, -75.8303658600275
3.12499765403033, -37.3480991505475, -75.7142047680398
3.13000363828281, -37.4408392787519, -75.616677182205
3.13499704017419, -37.53215662565, -75.5102189351033
3.14000693911243, -37.6200073149249, -75.3943760126388
3.14500315417466, -37.7139745492808, -75.277162819385
3.14999981694791, -37.8057747300564, -75.166996978224
3.15499626213765, -37.8912172207088, -75.0683426337722
3.16000583832442, -37.9839326878424, -74.9356436040627
3.16499978259092, -38.0786492698759, -74.8758047238007
3.17000532186667, -38.1693273559103, -74.730871820892
3.17499437664947, -38.2545195121496, -74.5947361122643
3.17999358236785, -38.3484664670389, -74.4578131052691
3.18500194338571, -38.4460846834625, -74.3627731304825
3.190005436766, -38.5295426799205, -74.2287948239497
3.19500357510784, -38.6145405942401, -74.0614548405608
3.19999588945832, -38.7135470950434, -73.9826048949697
3.20499454320004, -38.8060738809779, -73.8692845447501
3.20999867030517, -38.8948386803002, -73.7623476868604
3.2149951049291, -38.9748121535061, -73.5956923782451
3.21999564412006, -39.0692642696622, -73.4669955982533
3.22499949691214, -39.1557060189615, -73.321380166589
3.23000589783148, -39.2445392471598, -73.2247229494193
3.23500233448344, -39.3444674639655, -73.0513096030541
3.24000013239226, -39.4300110353019, -72.9226964896008
3.24499859482012, -39.5104900110165, -72.7724602872997
3.24999704841057, -39.6074145536773, -72.6522587671249
3.25499484266252, -39.690734420052, -72.4775926906794
3.26000246307543, -39.7858085667872, -72.3656480128304
3.26499694886067, -39.8737555435291, -72.2145319393346
3.26999981795393, -39.9638135804366, -72.0855599847819
3.27499939690885, -40.045154482375, -71.9403672183974
3.279995146171, -40.1378340128062, -71.7874741285732
3.28499703799579, -40.2185696555941, -71.6543645097566
3.29000421164423, -40.3098756554727, -71.5166396848758
3.29499532746438, -40.397135767362, -71.3434292535833
3.30000068984962, -40.4763865926185, -71.1695395685992
3.30103330268496, -40.5000396008854, -71.1617933233794
